"tree_Id","tree_desc","is_fertilised","is_watered","species_id","tree_location_id","location_type","degree_of_slope","aspect","distance_from_water","date_of_addition","tree_code_sms","deleted","added_by_user_id"
"4148",,"-1","-1","1161","0","Campus",NULL,,NULL,"2012-07-23 00:00:00",,"0",NULL
"4149","The tree is heavily lopped during winters and due to this it has acquire a strange branching pattern. No thick branches have developed accept for the central trunk.","1","1","1030","1155","Garden/Park","0","north","0","2012-07-23 22:36:20",,"0","10081"
"4150",,"0","0","1079","1156","Roadside","30","east","100","2012-07-24 04:36:07",,"0","10087"
"4151",,"0","0","1161","1157","Campus",NULL,,NULL,"2012-07-24 06:40:13",,"0","9933"
"4152",,"0","0","1161","1502","Garden/Park",NULL,"SouthEast","10","2013-06-14 09:34:45",,"0",NULL
"4153"," ","1","1","1161","1158","Campus",NULL,,NULL,"2012-07-25 12:20:01",,"0","9867"
"4154",,"0","0","1074","1159","Roadside",NULL,,"100","2012-07-27 06:05:54",,"0","10087"
"4155",,"0","0","1030","1160","Roadside",NULL,,NULL,"2012-07-27 06:22:59",,"0","10087"
"4156",,"1","1","1161","0","Campus","70","West","6","2012-07-27 00:00:00",,"0",NULL
"4157",,"0","0","1161","2717","Grassland","80","SouthWest","2","2013-06-14 09:34:46",,"0",NULL
"4158",,"0","0","1161","0","Grassland","80","SouthWest","2","2012-07-27 00:00:00",,"0",NULL
"4159",,"0","0","1161","0","Grassland","85","SouthWest","3","2012-07-28 00:00:00",,"0",NULL
"4160",,"0","1","1002","1161","Campus",NULL,,NULL,"2012-07-29 08:24:48",,"0","10090"
"4161",,"0","0","1020","1541","Campus",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4162",,"0","0","1090","1551","Campus",NULL,"West",NULL,"2013-06-14 09:34:45",,"0",NULL
"4163",,"0","0","1090","0","Campus",NULL,,NULL,"2012-07-30 05:34:54",,"0",NULL
"4164",,"0","0","1081","2074","Avenue","5","West","4","2013-06-14 09:34:45",,"0",NULL
"4165",,"0","1","1161","0","Campus","60","NorthWest","10","2012-08-02 00:00:00",,"0",NULL
"4166",,"0","0","1161","1804","Other",NULL,"NorthWest","4","2013-06-14 09:34:45",,"0",NULL
"4167",,"1","1","1082","0","Plantation","10","NorthEast","35","2012-08-04 00:00:00",,"0",NULL
"4168",,"1","1","1082","0","Plantation","10","NorthEast","35","2012-08-04 00:00:00",,"0",NULL
"4169",,"1","1","1082","0","Plantation","10","NorthEast","35","2012-08-04 00:00:00",,"0",NULL
"4170",,"1","1","1082","0","Plantation","10","NorthEast","35","2012-08-04 00:00:00",,"0",NULL
"4171",,"1","1","1082","1805","Plantation","10","NorthEast","35","2013-06-14 09:34:45",,"0",NULL
"4172",,"0","1","1012","2075","Avenue","5","North","50","2013-06-14 09:34:45",,"0",NULL
"4173",,"0","1","1161","0","Other","20","West","10","2014-07-30 09:49:36",,"0",NULL
"4174",,"1","1","1079","1434","Garden/Park","34","East","45","2013-06-14 09:34:45",,"0",NULL
"4175",,"1","1","1063","1435","Plantation","45","South","45","2013-06-14 09:34:45",,"0",NULL
"4176",,"1","1","1054","1436","Other","34","East","56","2013-06-14 09:34:45",,"0",NULL
"4177",,"1","1","1161","1437","Campus","78","West","54","2013-06-14 09:34:45",,"0",NULL
"4178",,"1","1","1063","1438","Other","54","North","45","2013-06-14 09:34:45",,"0",NULL
"4179",,"1","1","1090","1439","Garden/Park","66","NorthWest","20","2013-06-14 09:34:45",,"0",NULL
"4180",,"1","1","1081","1440","Garden/Park","56","West","34","2013-06-14 09:34:45",,"0",NULL
"4181",,"1","1","1020","1441","Campus","45","NorthWest","23","2013-06-14 09:34:45",,"0",NULL
"4182",,"1","1","1162","1442","Grassland","34","SouthEast","35","2013-06-14 09:34:45",,"0",NULL
"4183",,"0","0","1161","1835","Avenue",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4184",,"0","0","1090","0","Choose",NULL,,NULL,"2012-08-09 00:00:00",,"0",NULL
"4185",,"1","1","1082","1443","Farmland","35","SouthEast","32","2013-06-14 09:34:45",,"0",NULL
"4186",,"1","1","1015","1444","Avenue","34","South","23","2013-06-14 09:34:45",,"0",NULL
"4187",,"1","1","1034","0","Grassland","23","East","45","2012-08-10 00:00:00",,"0",NULL
"4188",,"1","1","1040","1445","Plantation","65","NorthWest","43","2013-06-14 09:34:45",,"0",NULL
"4189",,"1","1","1030","1446","Plantation","23","SouthWest","20","2013-06-14 09:34:45",,"0",NULL
"4190",,"1","1","1041","0","Marsh","54","West","32","2012-08-10 00:00:00",,"0",NULL
"4191",,"1","1","1066","0","Forest","56","SouthWest","54","2012-08-10 00:00:00",,"0",NULL
"4192",,"1","1","1008","0","Campus","76","North","54","2012-08-10 00:00:00",,"0",NULL
"4193",,"1","1","1074","0","Plantation","47","West","42","2012-08-10 00:00:00",,"0",NULL
"4194",,"1","1","1079","0","Avenue","65","SouthEast","45","2012-08-10 00:00:00",,"0",NULL
"4195",,"1","1","1041","0","Avenue","32","South","23","2012-08-10 00:00:00",,"0",NULL
"4196",,"1","-1","1045","0","Campus","15","West","12","2012-08-10 00:00:00",,"0",NULL
"4197",,"1","-1","1036","0","Forest","55","West","43","2012-08-10 00:00:00",,"0",NULL
"4198",,"1","1","1066","0","Marsh","12","SouthEast","23","2012-08-10 00:00:00",,"0",NULL
"4199",,"1","1","1161","0","Garden/Park","24","NorthWest","13","2012-08-10 00:00:00",,"0",NULL
"4200",,"1","1","1081","0","Garden/Park","32","East","32","2012-08-10 00:00:00",,"0",NULL
"4201",,"1","1","1002","0","Marsh","43","South","23","2012-08-10 00:00:00",,"0",NULL
"4202",,"1","1","1063","0","Campus","43","SouthWest","13","2012-08-10 00:00:00",,"0",NULL
"4203",,"1","1","1054","1447","Forest","54","NorthWest","34","2013-06-14 09:34:45",,"0",NULL
"4204",,"0","0","1012","1836","Avenue",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4205",,"0","0","1012","0","Avenue",NULL,,NULL,"2012-08-10 00:00:00",,"0",NULL
"4206",,"0","0","1012","0","Avenue",NULL,,NULL,"2012-08-10 00:00:00",,"0",NULL
"4207",,"0","0","1012","0","0",NULL,,NULL,"2012-08-10 22:57:39",,"0",NULL
"4208",,"1","1","1066","0","Forest","43","NorthEast","14","2012-08-13 00:00:00",,"0",NULL
"4209",,"1","1","1040","0","Forest","43","NorthWest","34","2012-08-13 00:00:00",,"0",NULL
"4210",,"1","-1","1036","0","Campus","65","East","43","2012-08-13 00:00:00",,"0",NULL
"6600",NULL,"1","1","1090","3521","Other","0","West","5","2014-07-15 00:00:00",,"0",NULL
"4212",,"1","0","1161","0","Campus","20","NorthWest","50","2012-08-13 00:00:00",,"0",NULL
"4213",,"1","0","1082","1820","Campus","20","NorthWest","50","2013-06-14 09:34:45",,"0",NULL
"4214",,"0","0","1082","1588","Campus",NULL,"North","5","2013-06-14 09:34:45",,"0",NULL
"4215",,"1","1","1161","1806","Farmland",NULL,"East","2","2013-06-14 09:34:45",,"0",NULL
"4216",,"-1","-1","1161","0","Choose",NULL,,NULL,"2012-08-21 00:00:00",,"0",NULL
"4217",,"-1","-1","1161","0","Choose",NULL,,NULL,"2012-08-21 00:00:00",,"0",NULL
"4218",,"1","1","1020","0","Campus",NULL,,"4","2014-10-24 02:44:07",,"0",NULL
"4219",,"1","1","1161","0","Campus",NULL,,"4","2013-12-02 05:12:53",,"0",NULL
"4220",,"0","0","1081","0","Other",NULL,,"20","2015-06-14 00:08:07",,"0",NULL
"4221",,"1","1","1012","0","Garden/Park",NULL,,"3","2015-06-14 00:04:36",,"0",NULL
"4222",,"1","1","1040","0","Campus",NULL,,"8","2015-06-13 23:56:25",,"0",NULL
"4223","my dear kuttappu is tall and handsome. he is a good friend of mine ","1","1","1090","1162","Campus","26","north-east","1","2012-08-31 07:41:56",,"0","9866"
"4224",,"-1","-1","0","1163","Roadside",NULL,,NULL,"2016-08-02 03:36:53",,"1","8936"
"4225",,"-1","-1","1011","1164","Roadside",NULL,,NULL,"2012-09-05 12:09:12",,"0","9304"
"4226",,"1","1","1161","0","Farmland","60","East","2","2012-09-05 00:00:00",,"0",NULL
"4227",,"1","1","1161","0","Farmland","60","East","2","2012-09-05 00:00:00",,"0",NULL
"4228",,"0","0","1161","0","Garden/Park","90","East","20","2012-09-06 00:00:00",,"0",NULL
"4229",,"0","0","1161","0","Garden/Park","90","East","20","2012-09-06 00:00:00",,"0",NULL
"4230",,"0","0","1161","0","Garden/Park","90","East","20","2012-09-06 00:00:00",,"0",NULL
"4231",,"0","0","1161","0","Garden/Park","90","East","20","2012-09-06 00:00:00",,"0",NULL
"4232",,"1","1","1090","3106","Garden/Park",NULL,,"15","2013-06-14 09:34:46",,"0",NULL
"4233",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-07 00:00:00",,"0",NULL
"4234",,"1","1","1054","0","Choose",NULL,,NULL,"2012-09-07 00:00:00",,"0",NULL
"4235",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-07 00:00:00",,"0",NULL
"4236",,"1","0","1090","1702","Garden/Park","85","East","1","2013-06-14 09:34:45",,"0",NULL
"4237",,"1","0","1090","1703","Garden/Park","85","East","1","2013-06-14 09:34:45",,"0",NULL
"4238",,"1","1","1079","1381","Farmland",NULL,,"12","2013-06-14 09:34:45",,"0",NULL
"4239",,"1","1","1079","4777","Farmland",NULL,,"11","2016-10-19 22:51:06",,"0",NULL
"4240",,"1","1","1079","0","Farmland",NULL,,"6","2013-02-13 23:09:40",,"0",NULL
"4241",,"1","1","1079","0","Farmland",NULL,,"9","2013-02-13 23:10:38",,"0",NULL
"4242",,"1","1","1002","4778","0",NULL,,"7","2016-10-19 22:51:55",,"0",NULL
"4243",,"1","1","1090","4779","Choose",NULL,,NULL,"2016-10-19 22:52:19",,"0",NULL
"4244",,"1","1","1090","4780","Choose",NULL,,NULL,"2016-10-19 22:52:43",,"0",NULL
"4245",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-07 00:00:00",,"0",NULL
"4246",,"1","1","1090","1383","0",NULL,,"6","2013-06-14 09:34:45",,"0",NULL
"4247",,"1","1","1090","4781","Choose",NULL,,NULL,"2016-10-19 22:59:15",,"0",NULL
"4248",,"1","1","1081","1384","Farmland",NULL,,"14","2013-06-14 09:34:45",,"0",NULL
"4249",,"1","1","1081","0","Grassland",NULL,,"16","2013-02-14 01:24:06",,"0",NULL
"4250",,"1","1","1081","1385","Campus",NULL,,"8","2013-06-14 09:34:45",,"0",NULL
"4251",,"1","1","1081","4782","Campus","2",,"10","2016-10-19 22:59:46",,"0",NULL
"4252",,"1","1","1081","4783","Grassland",NULL,,"9","2016-10-19 23:02:13",,"0",NULL
"4253",,"1","1","1020","1387","Campus",NULL,,"6","2013-06-14 09:34:45",,"0",NULL
"4254",,"1","1","1020","1388","Campus",NULL,,"15","2013-06-14 09:34:45",,"0",NULL
"4255",,"1","1","1020","1389","Campus",NULL,,"16","2013-06-14 09:34:45",,"0",NULL
"4256",,"1","1","1020","1390","Campus",NULL,,"18","2013-06-14 09:34:45",,"0",NULL
"4257",,"1","1","1020","1391","Campus",NULL,,"10","2013-06-14 09:34:45",,"0",NULL
"4258",,"1","1","1020","1392","Campus",NULL,,"24","2013-06-14 09:34:45",,"0",NULL
"4259",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-07 00:00:00",,"0",NULL
"4260",,"1","1","1161","0","0",NULL,,NULL,"2012-09-10 02:09:44",,"0",NULL
"4261",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-07 00:00:00",,"0",NULL
"4262",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-07 00:00:00",,"0",NULL
"4263",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-07 00:00:00",,"0",NULL
"4264",,"1","1","1008","1393","Campus",NULL,,"8","2013-06-14 09:34:45",,"0",NULL
"4265",,"1","1","1037","0","Campus",NULL,,"8","2013-02-13 22:42:03",,"0",NULL
"4266",,"1","1","1081","1394","Farmland",NULL,,"8","2013-06-14 09:34:45",,"0",NULL
"4267",,"1","1","1037","0","Campus",NULL,,"14","2013-02-13 22:40:12",,"0",NULL
"4268",,"1","1","1082","0","Choose",NULL,,NULL,"2012-09-07 00:00:00",,"0",NULL
"4269",,"1","1","1079","0","Farmland",NULL,,"7","2013-02-13 23:14:18",,"0",NULL
"4270",,"1","1","1079","0","Farmland",NULL,,"15","2013-02-13 23:07:11",,"0",NULL
"4271",,"1","1","1082","0","Plantation",NULL,,"14","2013-02-14 01:32:59",,"0",NULL
"4272",,"1","1","1161","0","0",NULL,,NULL,"2014-11-26 00:52:51",,"0",NULL
"4273",,"1","1","1012","0","Campus",NULL,,"8","2013-02-13 22:29:32",,"0",NULL
"4274",,"1","1","1012","1395","Campus",NULL,,"6","2013-06-14 09:34:45",,"0",NULL
"4275",,"1","1","1161","1396","Choose",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4276",,"1","1","1090","4784","Choose",NULL,,NULL,"2016-10-19 23:02:41",,"0",NULL
"4277",,"1","1","1161","1397","Choose",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4278",,"1","1","1090","4785","0",NULL,,"20","2016-10-19 23:03:08",,"0",NULL
"4279",,"1","1","1081","0","Grassland",NULL,,"6","2013-02-14 01:13:43",,"0",NULL
"4280",,"1","1","1020","1399","Campus",NULL,,"19","2013-06-14 09:34:45",,"0",NULL
"4281",,"1","1","1063","0","Campus",NULL,,"14","2013-02-13 23:04:35",,"0",NULL
"4282",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-08 00:00:00",,"0",NULL
"4283",,"1","1","1090","4786","Choose",NULL,,NULL,"2016-10-19 23:03:41",,"0",NULL
"4284",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-08 00:00:00",,"0",NULL
"4285",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-08 00:00:00",,"0",NULL
"4286",,"1","1","1082","1400","Plantation",NULL,,"14","2013-06-14 09:34:45",,"0",NULL
"4287",,"1","1","1047","0","Campus",NULL,,"20","2013-02-13 23:01:10",,"0",NULL
"4288",,"1","1","1020","4787","Campus",NULL,,"9","2016-10-19 23:04:20",,"0",NULL
"4289",,"1","1","1081","0","Grassland",NULL,,"16","2013-02-14 01:19:26",,"0",NULL
"4290",,"1","1","1082","0","Plantation",NULL,,"12","2013-02-14 01:26:46",,"0",NULL
"4291",,"1","1","1047","1402","Campus",NULL,,"9","2013-06-14 09:34:45",,"0",NULL
"4292",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-08 00:00:00",,"0",NULL
"4293",,"1","1","1081","0","Campus",NULL,,"15","2013-02-14 01:20:24",,"0",NULL
"4294",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-08 00:00:00",,"0",NULL
"4295",,"1","1","1161","1403","Choose",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4296",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-08 00:00:00",,"0",NULL
"4297",,"1","1","1020","4788","Campus",NULL,,"13","2016-10-19 23:20:05",,"0",NULL
"4298",,"1","1","1090","0","0",NULL,,NULL,"2012-09-10 01:51:26",,"0",NULL
"4299",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4300",,"1","1","1037","0","Campus",NULL,,"12","2013-02-13 22:41:21",,"0",NULL
"4301",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4302",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4303",,"1","1","1161","1405","0",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4304",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4305",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4306",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4307",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4308",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4309",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4310",,"1","1","1090","4789","0",NULL,,NULL,"2016-10-19 23:20:31",,"0",NULL
"4311",,"1","1","1081","0","Farmland",NULL,,"11","2013-02-14 01:12:03",,"0",NULL
"4312",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4313",,"1","1","1081","4790","Grassland",NULL,,"8","2016-10-19 23:20:56",,"0",NULL
"4314",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4315",,"1","1","1090","0","0",NULL,,NULL,"2014-11-28 00:08:57",,"0",NULL
"4316",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4317",,"1","1","1090","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4318",,"1","1","1090","0","0",NULL,,NULL,"2012-11-22 01:06:37",,"0",NULL
"4319",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4320",,"1","1","1161","0","Choose",NULL,,NULL,"2012-09-10 00:00:00",,"0",NULL
"4321",,"1","1","1161","1408","Choose",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4322",,"1","1","1090","3105","Garden/Park",NULL,,"15","2013-06-14 09:34:46",,"0",NULL
"4323",,"1","1","1090","0","Campus","23","NorthEast","13","2012-09-14 00:00:00",,"0",NULL
"4324",,"0","0","1054","1589","Plantation",NULL,"East","8","2013-06-14 09:34:45",,"0",NULL
"4325",,"1","1","1090","0","Grassland","90","SouthEast","5","2012-09-14 00:00:00",,"0",NULL
"4326",,"1","1","1090","0","Grassland","90","SouthEast","5","2012-09-14 00:00:00",,"0",NULL
"4327",,"1","1","1090","0","Grassland","90","North","2","2012-09-14 00:00:00",,"0",NULL
"4328",,"1","1","1090","0","Grassland","90","North","2","2012-09-14 00:00:00",,"0",NULL
"4329",,"0","0","1161","2329","Other","60","East","20","2013-06-14 09:34:45",,"0",NULL
"4330",,"0","0","1161","0","Other","60","East","20","2012-09-17 00:00:00",,"0",NULL
"4331",,"0","0","1161","2933","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4332",,"0","1","1090","2934","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4333",,"0","0","1081","2935","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4334",,"1","1","1020","2936","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4335",,"0","1","1020","2937","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4336",,"0","1","1082","2938","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4337",,"1","0","1161","2939","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4338",,"0","0","1161","2940","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4339",,"1","0","1090","2941","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4340",,"1","0","1161","2942","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4341",,"1","0","1161","2943","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4342",,"1","0","1090","2944","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4343",,"1","0","1082","2945","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4344",,"0","0","1090","2946","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4345",,"1","1","1030","2947","Choose",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4346",,"1","1","1090","2948","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4347",,"1","1","1020","2949","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4348",,"0","0","1082","2950","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4349",,"1","0","1090","2951","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4350",,"0","0","1161","2952","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4351",,"1","1","1037","2953","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4352",,"1","1","1161","2954","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4353",,"0","0","1082","2955","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4354",,"1","1","1090","2956","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4355",,"0","0","1082","2957","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4356",,"0","0","1020","2958","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4357",,"0","0","1020","2959","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4358",,"0","0","1161","1807","Farmland",NULL,"NorthEast","5","2013-06-14 09:34:45",,"0",NULL
"4359",,"0","0","1054","0","Farmland","10","South","12","2012-09-20 00:00:00",,"0",NULL
"4360",,"0","0","1012","1628","Garden/Park","10","West","3","2013-06-14 09:34:45",,"0",NULL
"4361",,"0","0","1047","1629","Grassland","5","East","3","2013-06-14 09:34:45",,"0",NULL
"4362",,"0","1","1081","1630","Garden/Park","0","North","10","2013-06-14 09:34:45",,"0",NULL
"4363",,"0","0","1037","0","Garden/Park","0","West","10","2012-09-20 00:00:00",,"0",NULL
"4364",,"1","1","1011","1165","Campus",NULL,"east","50","2012-10-03 01:03:54",,"1","10270"
"4365",,"0","0","1161","2960","Choose",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4366",,"0","0","1161","2961","Choose",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4367",,"0","1","1090","2847","Other","75","NorthEast","25","2013-06-14 09:34:46",,"0",NULL
"4368",,"0","1","1020","0","Grassland","75","SouthWest","25","2012-09-26 00:00:00",,"0",NULL
"4369",,"0","0","1079","1707","Garden/Park",NULL,,NULL,"2013-06-14 09:34:45",,"0",NULL
"4370",,"0","0","1079","0","Garden/Park",NULL,,NULL,"2012-09-27 00:00:00",,"0",NULL
"4371",,"0","0","1161","2962","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4372",,"0","0","1161","2963","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4373",,"0","0","1161","2964","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4374",,"0","0","1090","2965","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4375",,"0","0","1161","2966","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4376",,"0","0","1161","2967","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4377",,"0","0","1090","2968","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4378",,"-1","-1","1082","2969","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4379",,"-1","-1","1161","2970","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4380",,"0","0","1161","2971","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4381",,"0","1","1090","2972","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4382",,"0","0","1161","2973","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4383",,"0","0","1090","2974","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4384",,"0","0","1090","2975","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4385",,"0","0","1161","2976","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4386",,"0","0","1161","2977","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4387",,"0","0","1161","2978","Campus",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"4388",,"0","0","1161","0","Campus",NULL,,NULL,"2012-09-28 00:00:00",,"0",NULL
